attachment,material,angle_deg,sigma_cm_inv,R_percent
附件1,SiC,10,721.7286,41.88343344
附件1,SiC,10,722.2108,42.05796735
附件1,SiC,10,722.6929,42.2116468
附件1,SiC,10,723.175,42.36848746
附件1,SiC,10,723.6571,42.544407
附件1,SiC,10,724.1393,42.72946113
附件1,SiC,10,724.6213,42.86376877
附件1,SiC,10,725.1035,43.02025721
附件1,SiC,10,725.5856,43.16575284
附件1,SiC,10,726.0677,43.32572774
附件1,SiC,10,726.5498,43.47166354
附件1,SiC,10,727.032,43.62836305
附件1,SiC,10,727.514,43.74492654
附件1,SiC,10,727.9962,43.88524032
附件1,SiC,10,728.4783,44.00621608
附件1,SiC,10,728.9604,44.12199803
附件1,SiC,10,729.4425,44.24715376
附件1,SiC,10,729.9247,44.35335007
附件1,SiC,10,730.4067,44.47979632
附件1,SiC,10,730.8889,44.53369638
附件1,SiC,10,731.371,44.62906086
附件1,SiC,10,731.8531,44.68546176
附件1,SiC,10,732.3352,44.77382039
附件1,SiC,10,732.8174,44.83419221
附件1,SiC,10,733.2994,44.88317958
附件1,SiC,10,733.7816,44.91359851
附件1,SiC,10,734.2637,44.9907561
附件1,SiC,10,734.7458,45.00694494
附件1,SiC,10,735.2279,45.06343911
附件1,SiC,10,735.7101,45.10380887
附件1,SiC,10,736.1921,45.13798183
附件1,SiC,10,736.6743,45.16365511
附件1,SiC,10,737.1564,45.20797982
附件1,SiC,10,737.6385,45.23740263
附件1,SiC,10,738.1206,45.26729355
附件1,SiC,10,738.6028,45.31433599
附件1,SiC,10,739.0848,45.35314402
附件1,SiC,10,739.567,45.39389093
附件1,SiC,10,740.0491,45.43935958
附件1,SiC,10,740.5312,45.52868383
附件1,SiC,10,741.0133,45.60011079
附件1,SiC,10,741.4955,45.67936764
附件1,SiC,10,741.9775,45.78454984
附件1,SiC,10,742.4597,45.89772949
附件1,SiC,10,742.9418,46.03169653
附件1,SiC,10,743.424,46.16651822
附件1,SiC,10,743.906,46.33512009
附件1,SiC,10,744.3882,46.48236699
附件1,SiC,10,744.8702,46.64070643
附件1,SiC,10,745.3524,46.81384563
附件1,SiC,10,745.8345,46.9865286
附件1,SiC,10,746.3167,47.17056547
附件1,SiC,10,746.7987,47.36130366
附件1,SiC,10,747.2809,47.55113836
附件1,SiC,10,747.7629,47.70553865
附件1,SiC,10,748.2451,47.89704419
附件1,SiC,10,748.7272,48.08905443
附件1,SiC,10,749.2094,48.21881011
附件1,SiC,10,749.6914,48.39552002
附件1,SiC,10,750.1736,48.56115388
附件1,SiC,10,750.6556,48.69040852
附件1,SiC,10,751.1378,48.84655731
附件1,SiC,10,751.6199,48.97464762
附件1,SiC,10,752.1021,49.1065119
附件1,SiC,10,752.5841,49.20368691
附件1,SiC,10,753.0663,49.32192654
附件1,SiC,10,753.5483,49.45519694
附件1,SiC,10,754.0305,49.55265484
附件1,SiC,10,754.5126,49.65590269
附件1,SiC,10,754.9948,49.78057539
附件1,SiC,10,755.4768,49.87079847
附件1,SiC,10,755.959,50.00217631
附件1,SiC,10,756.441,50.10879679
附件1,SiC,10,756.9232,50.22932823
附件1,SiC,10,757.4053,50.39122249
附件1,SiC,10,757.8875,50.5421058
附件1,SiC,10,758.3695,50.68802356
附件1,SiC,10,758.8517,50.88979325
附件1,SiC,10,759.3337,51.08702659
附件1,SiC,10,759.8159,51.26818912
附件1,SiC,10,760.298,51.48767776
附件1,SiC,10,760.7802,51.70225029
附件1,SiC,10,761.2622,51.9253809
附件1,SiC,10,761.7444,52.15173183
附件1,SiC,10,762.2264,52.37381903
附件1,SiC,10,762.7086,52.58045084
附件1,SiC,10,763.1907,52.79221589
附件1,SiC,10,763.6729,52.98027932
附件1,SiC,10,764.1549,53.17125935
附件1,SiC,10,764.6371,53.35499178
附件1,SiC,10,765.1191,53.51685896
附件1,SiC,10,765.6013,53.66923813
附件1,SiC,10,766.0834,53.84114419
附件1,SiC,10,766.5656,54.01206927
附件1,SiC,10,767.0476,54.15465218
附件1,SiC,10,767.5298,54.32720227
附件1,SiC,10,768.0118,54.51995846
附件1,SiC,10,768.494,54.72617182
附件1,SiC,10,768.9761,54.92967829
附件1,SiC,10,769.4583,55.13571845
附件1,SiC,10,769.9403,55.40821159
附件1,SiC,10,770.4225,55.63058399
附件1,SiC,10,770.9045,55.88996483
附件1,SiC,10,771.3867,56.17615678
附件1,SiC,10,771.8688,56.43778456
附件1,SiC,10,772.351,56.70248907
附件1,SiC,10,772.833,56.98080376
附件1,SiC,10,773.3152,57.24445121
附件1,SiC,10,773.7972,57.51752569
附件1,SiC,10,774.2794,57.80531776
附件1,SiC,10,774.7615,58.05445679
附件1,SiC,10,775.2437,58.3452051
附件1,SiC,10,775.7257,58.64899857
附件1,SiC,10,776.2079,58.93918568
附件1,SiC,10,776.6899,59.25007259
附件1,SiC,10,777.1721,59.55415275
附件1,SiC,10,777.6542,59.8798099
附件1,SiC,10,778.1364,60.188147
附件1,SiC,10,778.6184,60.51516777
附件1,SiC,10,779.1006,60.83941049
附件1,SiC,10,779.5826,61.19813163
附件1,SiC,10,780.0648,61.53575613
附件1,SiC,10,780.5469,61.88220487
附件1,SiC,10,781.0291,62.25256187
附件1,SiC,10,781.5111,62.60301408
附件1,SiC,10,781.9933,62.97920978
附件1,SiC,10,782.4753,63.37874848
附件1,SiC,10,782.9575,63.774777
附件1,SiC,10,783.4396,64.1770809
附件1,SiC,10,783.9218,64.58962624
附件1,SiC,10,784.4038,65.04645374
附件1,SiC,10,784.886,65.4836387
附件1,SiC,10,785.368,65.94319397
附件1,SiC,10,785.8502,66.41313127
附件1,SiC,10,786.3323,66.89606961
附件1,SiC,10,786.8145,67.41782432
附件1,SiC,10,787.2965,67.94552168
附件1,SiC,10,787.7787,68.46720452
附件1,SiC,10,788.2607,69.04291698
附件1,SiC,10,788.7429,69.65089946
附件1,SiC,10,789.225,70.2658848
附件1,SiC,10,789.7072,70.91333116
附件1,SiC,10,790.1892,71.58848736
附件1,SiC,10,790.6714,72.3017423
附件1,SiC,10,791.1534,73.05487785
附件1,SiC,10,791.6356,73.83961879
附件1,SiC,10,792.1177,74.68286214
附件1,SiC,10,792.5999,75.59001832
附件1,SiC,10,793.0819,76.52792479
附件1,SiC,10,793.5641,77.57222112
附件1,SiC,10,794.0461,78.65437304
附件1,SiC,10,794.5283,79.81055902
附件1,SiC,10,795.0104,81.02954106
附件1,SiC,10,795.4926,82.27404234
附件1,SiC,10,795.9746,83.54030788
附件1,SiC,10,796.4568,84.81694003
附件1,SiC,10,796.9388,86.06954548
附件1,SiC,10,797.421,87.29762935
附件1,SiC,10,797.9031,88.43874625
附件1,SiC,10,798.3853,89.47435338
附件1,SiC,10,798.8673,90.40100987
附件1,SiC,10,799.3495,91.22311765
附件1,SiC,10,799.8315,91.92215861
附件1,SiC,10,800.3137,92.48662516
附件1,SiC,10,800.7958,92.98451831
附件1,SiC,10,801.278,93.35603179
附件1,SiC,10,801.76,93.67934132
附件1,SiC,10,802.2422,93.9039385
附件1,SiC,10,802.7242,94.07022856
附件1,SiC,10,803.2064,94.24031476
附件1,SiC,10,803.6885,94.34717372
附件1,SiC,10,804.1707,94.43420505
附件1,SiC,10,804.6527,94.51848258
附件1,SiC,10,805.1349,94.58036454
附件1,SiC,10,805.6169,94.64217841
附件1,SiC,10,806.0991,94.70398908
附件1,SiC,10,806.5812,94.73140235
附件1,SiC,10,807.0634,94.79387395
附件1,SiC,10,807.5454,94.823934
附件1,SiC,10,808.0276,94.85538915
附件1,SiC,10,808.5096,94.88633506
附件1,SiC,10,808.9918,94.91628206
附件1,SiC,10,809.4739,94.94555617
附件1,SiC,10,809.9561,94.9829641
附件1,SiC,10,810.4381,95.02190281
附件1,SiC,10,810.9203,95.02610842
附件1,SiC,10,811.4023,95.04037571
附件1,SiC,10,811.8845,95.07063121
附件1,SiC,10,812.3666,95.09486303
附件1,SiC,10,812.8488,95.10328858
附件1,SiC,10,813.3308,95.11722458
附件1,SiC,10,813.813,95.13764749
附件1,SiC,10,814.295,95.170342
附件1,SiC,10,814.7772,95.15827749
附件1,SiC,10,815.2593,95.16697185
附件1,SiC,10,815.7415,95.19640326
附件1,SiC,10,816.2235,95.2072468
附件1,SiC,10,816.7057,95.22705383
附件1,SiC,10,817.1877,95.24407944
附件1,SiC,10,817.6699,95.24714269
附件1,SiC,10,818.152,95.2662784
附件1,SiC,10,818.6342,95.30526956
附件1,SiC,10,819.1162,95.32606106
附件1,SiC,10,819.5984,95.32436902
附件1,SiC,10,820.0804,95.33095552
附件1,SiC,10,820.5626,95.34893823
附件1,SiC,10,821.0447,95.35341237
附件1,SiC,10,821.5269,95.36694239
附件1,SiC,10,822.0089,95.37111645
附件1,SiC,10,822.4911,95.36459776
附件1,SiC,10,822.9731,95.34008006
附件1,SiC,10,823.4553,95.36263965
附件1,SiC,10,823.9374,95.35510386
附件1,SiC,10,824.4196,95.3672371
附件1,SiC,10,824.9016,95.3313387
附件1,SiC,10,825.3838,95.32999835
附件1,SiC,10,825.8658,95.33808238
附件1,SiC,10,826.348,95.3294839
附件1,SiC,10,826.8301,95.31711247
附件1,SiC,10,827.3123,95.3396006
附件1,SiC,10,827.7943,95.34665553
附件1,SiC,10,828.2765,95.32346667
附件1,SiC,10,828.7585,95.34717313
附件1,SiC,10,829.2407,95.35542554
附件1,SiC,10,829.7228,95.37530063
附件1,SiC,10,830.205,95.37769898
附件1,SiC,10,830.687,95.37280221
附件1,SiC,10,831.1692,95.36847651
附件1,SiC,10,831.6512,95.37561382
附件1,SiC,10,832.1334,95.35438668
附件1,SiC,10,832.6155,95.38499492
附件1,SiC,10,833.0977,95.35726891
附件1,SiC,10,833.5797,95.35153504
附件1,SiC,10,834.0619,95.35704086
附件1,SiC,10,834.5439,95.34070327
附件1,SiC,10,835.0261,95.32777116
附件1,SiC,10,835.5082,95.32593035
附件1,SiC,10,835.9904,95.30434432
附件1,SiC,10,836.4724,95.31707197
附件1,SiC,10,836.9546,95.2972311
附件1,SiC,10,837.4366,95.29307202
附件1,SiC,10,837.9188,95.28753306
附件1,SiC,10,838.4009,95.29580333
附件1,SiC,10,838.8831,95.27922828
附件1,SiC,10,839.3651,95.25199448
附件1,SiC,10,839.8473,95.2538989
附件1,SiC,10,840.3293,95.26303862
附件1,SiC,10,840.8115,95.22999469
附件1,SiC,10,841.2936,95.23201818
附件1,SiC,10,841.7758,95.21626983
附件1,SiC,10,842.2578,95.2092491
附件1,SiC,10,842.74,95.22560574
附件1,SiC,10,843.222,95.20593126
附件1,SiC,10,843.7042,95.20298694
附件1,SiC,10,844.1863,95.2003671
附件1,SiC,10,844.6685,95.2028825
附件1,SiC,10,845.1505,95.21296331
附件1,SiC,10,845.6327,95.20833191
附件1,SiC,10,846.1147,95.23688217
附件1,SiC,10,846.5969,95.23880115
附件1,SiC,10,847.079,95.23079294
附件1,SiC,10,847.5612,95.22700787
附件1,SiC,10,848.0432,95.23928987
附件1,SiC,10,848.5254,95.23253574
附件1,SiC,10,849.0074,95.22826343
附件1,SiC,10,849.4896,95.197385
附件1,SiC,10,849.9717,95.22061647
附件1,SiC,10,850.4539,95.20099349
附件1,SiC,10,850.9359,95.21846868
附件1,SiC,10,851.4181,95.20761035
附件1,SiC,10,851.9001,95.21141538
附件1,SiC,10,852.3823,95.21821531
附件1,SiC,10,852.8644,95.2204256
附件1,SiC,10,853.3466,95.21588904
附件1,SiC,10,853.8286,95.19116439
附件1,SiC,10,854.3108,95.21822769
附件1,SiC,10,854.7928,95.20455871
附件1,SiC,10,855.275,95.2061752
附件1,SiC,10,855.7571,95.20977956
附件1,SiC,10,856.2393,95.21341192
附件1,SiC,10,856.7213,95.19044743
附件1,SiC,10,857.2035,95.18596614
附件1,SiC,10,857.6855,95.19821811
附件1,SiC,10,858.1677,95.17178397
附件1,SiC,10,858.6498,95.21481712
附件1,SiC,10,859.132,95.1961759
附件1,SiC,10,859.614,95.20707916
附件1,SiC,10,860.0962,95.19196321
附件1,SiC,10,860.5782,95.19961447
附件1,SiC,10,861.0604,95.19306693
附件1,SiC,10,861.5425,95.19909725
附件1,SiC,10,862.0247,95.19678153
附件1,SiC,10,862.5067,95.1926769
附件1,SiC,10,862.9889,95.19798092
附件1,SiC,10,863.4709,95.16987953
附件1,SiC,10,863.9531,95.18753636
附件1,SiC,10,864.4352,95.17255247
附件1,SiC,10,864.9174,95.18392896
附件1,SiC,10,865.3994,95.15525232
附件1,SiC,10,865.8816,95.1646436
附件1,SiC,10,866.3636,95.17453687
附件1,SiC,10,866.8458,95.15367154
附件1,SiC,10,867.3279,95.15318317
附件1,SiC,10,867.8101,95.15977543
附件1,SiC,10,868.2921,95.16189219
附件1,SiC,10,868.7743,95.12036091
附件1,SiC,10,869.2563,95.14094284
附件1,SiC,10,869.7385,95.10538219
附件1,SiC,10,870.2206,95.09010524
附件1,SiC,10,870.7028,95.09172121
附件1,SiC,10,871.1848,95.06595431
附件1,SiC,10,871.667,95.04116443
附件1,SiC,10,872.149,95.03979155
附件1,SiC,10,872.6312,95.0249557
附件1,SiC,10,873.1133,95.01312646
附件1,SiC,10,873.5955,95.01622097
附件1,SiC,10,874.0775,94.9965232
附件1,SiC,10,874.5597,94.98974405
附件1,SiC,10,875.0417,94.97202469
附件1,SiC,10,875.5239,94.98406384
附件1,SiC,10,876.006,94.95220109
附件1,SiC,10,876.4882,94.93799312
附件1,SiC,10,876.9702,94.93418938
附件1,SiC,10,877.4524,94.91053041
附件1,SiC,10,877.9344,94.91500509
附件1,SiC,10,878.4166,94.9197518
附件1,SiC,10,878.8987,94.90841686
附件1,SiC,10,879.3809,94.90601589
附件1,SiC,10,879.8629,94.90567413
附件1,SiC,10,880.3451,94.90309177
附件1,SiC,10,880.8271,94.87677915
附件1,SiC,10,881.3093,94.88747322
附件1,SiC,10,881.7914,94.88278593
附件1,SiC,10,882.2736,94.87843745
附件1,SiC,10,882.7556,94.85654842
附件1,SiC,10,883.2378,94.85714026
附件1,SiC,10,883.7198,94.81505158
附件1,SiC,10,884.202,94.80581363
附件1,SiC,10,884.6841,94.78730253
附件1,SiC,10,885.1663,94.76618977
附件1,SiC,10,885.6483,94.75808157
附件1,SiC,10,886.1305,94.70959255
附件1,SiC,10,886.6125,94.69721194
附件1,SiC,10,887.0947,94.6804654
附件1,SiC,10,887.5768,94.70039119
附件1,SiC,10,888.059,94.6463332
附件1,SiC,10,888.541,94.63156133
附件1,SiC,10,889.0232,94.61675813
附件1,SiC,10,889.5052,94.60492906
附件1,SiC,10,889.9874,94.58629074
附件1,SiC,10,890.4695,94.60465524
附件1,SiC,10,890.9517,94.56216891
附件1,SiC,10,891.4337,94.56946693
附件1,SiC,10,891.9159,94.5654348
附件1,SiC,10,892.3979,94.55113531
附件1,SiC,10,892.8801,94.53541882
附件1,SiC,10,893.3622,94.52698458
附件1,SiC,10,893.8444,94.50813075
附件1,SiC,10,894.3264,94.5039394
附件1,SiC,10,894.8086,94.50406254
附件1,SiC,10,895.2906,94.48127213
附件1,SiC,10,895.7728,94.47749712
附件1,SiC,10,896.2549,94.4771224
附件1,SiC,10,896.7371,94.47157291
附件1,SiC,10,897.2191,94.4634843
附件1,SiC,10,897.7013,94.44945094
附件1,SiC,10,898.1833,94.44323911
附件1,SiC,10,898.6655,94.44160616
附件1,SiC,10,899.1476,94.42654708
附件1,SiC,10,899.6298,94.44274835
附件1,SiC,10,900.1118,94.41368402
附件1,SiC,10,900.594,94.38240233
附件1,SiC,10,901.076,94.38976128
附件1,SiC,10,901.5582,94.36282882
附件1,SiC,10,902.0403,94.33439907
附件1,SiC,10,902.5225,94.34700081
附件1,SiC,10,903.0045,94.31995777
附件1,SiC,10,903.4867,94.29351619
附件1,SiC,10,903.9688,94.29280309
附件1,SiC,10,904.4509,94.28622648
附件1,SiC,10,904.933,94.26974163
附件1,SiC,10,905.4152,94.25073272
附件1,SiC,10,905.8972,94.21549739
附件1,SiC,10,906.3794,94.19008084
附件1,SiC,10,906.8615,94.17770374
附件1,SiC,10,907.3436,94.15981284
附件1,SiC,10,907.8257,94.13097917
附件1,SiC,10,908.3079,94.12257823
附件1,SiC,10,908.7899,94.12487959
附件1,SiC,10,909.2721,94.10818819
附件1,SiC,10,909.7542,94.07297576
附件1,SiC,10,910.2363,94.06919742
附件1,SiC,10,910.7184,94.08774182
附件1,SiC,10,911.2006,94.05833959
附件1,SiC,10,911.6826,94.05269743
附件1,SiC,10,912.1647,94.07443639
附件1,SiC,10,912.6469,94.04867991
附件1,SiC,10,913.129,94.056949
附件1,SiC,10,913.6111,94.04481482
附件1,SiC,10,914.0932,94.02400746
附件1,SiC,10,914.5753,94.01808952
附件1,SiC,10,915.0574,93.99957432
附件1,SiC,10,915.5396,93.95955968
附件1,SiC,10,916.0217,93.95955649
附件1,SiC,10,916.5038,93.92913181
附件1,SiC,10,916.9859,93.90721811
附件1,SiC,10,917.468,93.87451809
附件1,SiC,10,917.9501,93.85295194
附件1,SiC,10,918.4323,93.81936494
附件1,SiC,10,918.9144,93.80722326
附件1,SiC,10,919.3965,93.73609068
附件1,SiC,10,919.8786,93.70784266
附件1,SiC,10,920.3607,93.67890539
附件1,SiC,10,920.8428,93.65277454
附件1,SiC,10,921.325,93.6273753
附件1,SiC,10,921.8071,93.58504164
附件1,SiC,10,922.2892,93.53438298
附件1,SiC,10,922.7713,93.49943025
附件1,SiC,10,923.2534,93.44316019
附件1,SiC,10,923.7355,93.41698246
附件1,SiC,10,924.2177,93.35872149
附件1,SiC,10,924.6998,93.3208445
附件1,SiC,10,925.1819,93.27129207
附件1,SiC,10,925.664,93.228387
附件1,SiC,10,926.1461,93.17972968
附件1,SiC,10,926.6282,93.1054275
附件1,SiC,10,927.1104,93.05028479
附件1,SiC,10,927.5925,92.98277208
附件1,SiC,10,928.0746,92.90314284
附件1,SiC,10,928.5567,92.84956894
附件1,SiC,10,929.0388,92.75590752
附件1,SiC,10,929.5209,92.66235079
附件1,SiC,10,930.0031,92.59713557
附件1,SiC,10,930.4852,92.5208824
附件1,SiC,10,930.9673,92.45682251
附件1,SiC,10,931.4494,92.38430541
附件1,SiC,10,931.9315,92.3114296
附件1,SiC,10,932.4136,92.22700953
附件1,SiC,10,932.8958,92.15425479
附件1,SiC,10,933.3779,92.0894541
附件1,SiC,10,933.86,91.99437292
附件1,SiC,10,934.3421,91.91290317
附件1,SiC,10,934.8242,91.82281373
附件1,SiC,10,935.3063,91.6845857
附件1,SiC,10,935.7885,91.58537535
附件1,SiC,10,936.2706,91.44165978
附件1,SiC,10,936.7527,91.32483908
附件1,SiC,10,937.2348,91.18759714
附件1,SiC,10,937.7169,91.0803449
附件1,SiC,10,938.199,90.94152898
附件1,SiC,10,938.6812,90.81607507
附件1,SiC,10,939.1633,90.73057345
附件1,SiC,10,939.6454,90.62483434
附件1,SiC,10,940.1275,90.55649599
附件1,SiC,10,940.6096,90.51852031
附件1,SiC,10,941.0917,90.46898912
附件1,SiC,10,941.5739,90.44385944
附件1,SiC,10,942.056,90.41213778
附件1,SiC,10,942.5381,90.41258247
附件1,SiC,10,943.0202,90.41440506
附件1,SiC,10,943.5023,90.40510301
附件1,SiC,10,943.9844,90.3903714
附件1,SiC,10,944.4666,90.39393948
附件1,SiC,10,944.9487,90.35146089
附件1,SiC,10,945.4308,90.3200029
附件1,SiC,10,945.9129,90.28832403
附件1,SiC,10,946.395,90.23124172
附件1,SiC,10,946.8771,90.1431842
附件1,SiC,10,947.3593,90.07986092
附件1,SiC,10,947.8414,89.98796732
附件1,SiC,10,948.3235,89.86757619
附件1,SiC,10,948.8056,89.75230184
附件1,SiC,10,949.2877,89.62737347
附件1,SiC,10,949.7698,89.47364584
附件1,SiC,10,950.252,89.31032661
附件1,SiC,10,950.7341,89.14818636
附件1,SiC,10,951.2162,89.00599248
附件1,SiC,10,951.6983,88.82492475
附件1,SiC,10,952.1804,88.6318162
附件1,SiC,10,952.6625,88.43774202
附件1,SiC,10,953.1447,88.2188458
附件1,SiC,10,953.6268,87.99849821
附件1,SiC,10,954.1089,87.77546036
附件1,SiC,10,954.591,87.50593448
附件1,SiC,10,955.0731,87.21918455
附件1,SiC,10,955.5552,86.91308449
附件1,SiC,10,956.0374,86.57152813
附件1,SiC,10,956.5195,86.18663859
附件1,SiC,10,957.0016,85.76476701
附件1,SiC,10,957.4837,85.310016
附件1,SiC,10,957.9658,84.74726795
附件1,SiC,10,958.4479,84.15611659
附件1,SiC,10,958.9301,83.4668564
附件1,SiC,10,959.4122,82.71765727
附件1,SiC,10,959.8943,81.88487729
附件1,SiC,10,960.3764,80.9749598
附件1,SiC,10,960.8585,80.01608202
附件1,SiC,10,961.3406,79.01385226
附件1,SiC,10,961.8228,78.01955728
附件1,SiC,10,962.3049,77.0183242
附件1,SiC,10,962.787,76.11172481
附件1,SiC,10,963.2691,75.21905707
附件1,SiC,10,963.7512,74.45428849
附件1,SiC,10,964.2333,73.74401693
附件1,SiC,10,964.7155,73.09959292
附件1,SiC,10,965.1976,72.53126015
附件1,SiC,10,965.6797,71.94480015
附件1,SiC,10,966.1618,71.32603029
附件1,SiC,10,966.6439,70.59790033
附件1,SiC,10,967.126,69.75106532
附件1,SiC,10,967.6082,68.73045366
附件1,SiC,10,968.0903,67.4563004
附件1,SiC,10,968.5724,65.95805807
附件1,SiC,10,969.0545,64.17474414
附件1,SiC,10,969.5366,62.07364029
附件1,SiC,10,970.0187,59.70395376
附件1,SiC,10,970.5009,57.02443114
附件1,SiC,10,970.983,54.06950068
附件1,SiC,10,971.4651,50.80024641
附件1,SiC,10,971.9472,47.28083233
附件1,SiC,10,972.4293,43.5387717
附件1,SiC,10,972.9114,39.61613912
附件1,SiC,10,973.3936,35.5477911
附件1,SiC,10,973.8757,31.47884941
附件1,SiC,10,974.3578,27.42546291
附件1,SiC,10,974.8399,23.48081974
附件1,SiC,10,975.322,19.75126929
附件1,SiC,10,975.8041,16.37526034
附件1,SiC,10,976.2863,13.34600694
附件1,SiC,10,976.7684,10.74829833
附件1,SiC,10,977.2505,8.683173073
附件1,SiC,10,977.7326,7.103271796
附件1,SiC,10,978.2147,6.026165829
附件1,SiC,10,978.6968,5.40105331
附件1,SiC,10,979.179,5.214873551
附件1,SiC,10,979.6611,5.35776912
附件1,SiC,10,980.1432,5.804198993
附件1,SiC,10,980.6253,6.445128319
附件1,SiC,10,981.1074,7.165898295
附件1,SiC,10,981.5895,7.968550933
附件1,SiC,10,982.0717,8.745480613
附件1,SiC,10,982.5538,9.506929196
附件1,SiC,10,983.0359,10.14310645
附件1,SiC,10,983.518,10.65749813
附件1,SiC,10,984.0001,11.08337008
附件1,SiC,10,984.4822,11.34907901
附件1,SiC,10,984.9644,11.50605701
附件1,SiC,10,985.4465,11.54895256
附件1,SiC,10,985.9286,11.49231931
附件1,SiC,10,986.4107,11.27933047
附件1,SiC,10,986.8928,11.04392318
附件1,SiC,10,987.3749,10.72780646
附件1,SiC,10,987.8571,10.30558867
附件1,SiC,10,988.3392,9.895767242
附件1,SiC,10,988.8213,9.434534601
附件1,SiC,10,989.3034,8.925833823
附件1,SiC,10,989.7855,8.429643272
附件1,SiC,10,990.2676,7.961977986
附件1,SiC,10,990.7498,7.441576199
附件1,SiC,10,991.2319,6.981282135
附件1,SiC,10,991.714,6.512680443
附件1,SiC,10,992.1961,6.03603553
附件1,SiC,10,992.6782,5.638019877
附件1,SiC,10,993.1603,5.225176875
附件1,SiC,10,993.6425,4.893923944
附件1,SiC,10,994.1246,4.556442151
附件1,SiC,10,994.6067,4.26091001
附件1,SiC,10,995.0888,3.969846338
附件1,SiC,10,995.5709,3.746761949
附件1,SiC,10,996.053,3.524511171
附件1,SiC,10,996.5352,3.348603802
附件1,SiC,10,997.0173,3.202702651
附件1,SiC,10,997.4994,3.063509809
附件1,SiC,10,997.9815,2.976122951
附件1,SiC,10,998.4636,2.895897048
附件1,SiC,10,998.9457,2.86935148
附件1,SiC,10,999.4279,2.829861503
附件1,SiC,10,999.91,2.838399419
附件1,SiC,10,1000.392,2.842947841
附件1,SiC,10,1000.874,2.894105895
附件1,SiC,10,1001.356,2.949281618
附件1,SiC,10,1001.838,3.015509404
附件1,SiC,10,1002.321,3.086265158
附件1,SiC,10,1002.803,3.194670074
附件1,SiC,10,1003.285,3.270270574
附件1,SiC,10,1003.767,3.404994085
附件1,SiC,10,1004.249,3.462742752
附件1,SiC,10,1004.731,3.574978658
附件1,SiC,10,1005.213,3.678801847
附件1,SiC,10,1005.695,3.771732357
